order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds,courier_phone,courier_name,package_weight
2824895,6,Shanghai,4623,121.38522,31.30768,15185,1,2026/5/11 10:49,2026/5/11 10:49,121.36954,31.3167,2026/5/11 11:27,2026/5/11 11:27,121.36938,31.31678,511,13889595863,徐浩,14.28
4393458,6,Shanghai,866,121.37813,31.31668,15351,1,2026/5/6 20:15,2026/5/6 20:15,121.36955,31.31675,2026/5/6 20:16,2026/5/6 20:16,121.36923,31.31673,506,13834990039,杨刚,9.3
520591,6,Shanghai,2986,121.37766,31.31446,15351,1,2026/5/11 15:48,2026/5/11 15:48,121.36955,31.31679,2026/5/11 18:11,2026/5/11 18:11,121.37755,31.31451,511,13859509247,黄勇,0.73
3800928,6,Shanghai,2865,121.38222,31.32999,16203,14,2026/5/1 9:21,2026/5/1 9:21,121.36952,31.31664,2026/5/1 13:49,2026/5/1 13:49,121.37002,31.31687,501,13872839591,张军,13.68
1441749,6,Shanghai,1996,121.3725,31.30585,18912,14,2026/5/2 16:27,2026/5/2 16:27,121.36949,31.31667,2026/5/2 19:40,2026/5/2 19:40,121.36934,31.31664,502,13848264729,马明,1.27
1453420,6,Shanghai,1996,121.37254,31.30581,18912,14,2026/5/10 10:16,2026/5/10 10:16,121.36945,31.3167,2026/5/10 19:26,2026/5/10 19:26,121.37246,31.30585,510,13848264729,马明,0.32
3313947,6,Shanghai,1996,121.37253,31.30577,18912,14,2026/5/3 12:42,2026/5/3 12:42,121.36947,31.31673,2026/5/3 16:59,2026/5/3 16:59,121.3725,31.30571,503,13848264729,马明,0.23
1021692,6,Shanghai,1996,121.37314,31.30554,18912,14,2026/5/6 11:51,2026/5/6 11:51,121.36953,31.31668,2026/5/6 18:17,2026/5/6 18:17,121.37307,31.3055,506,13848264729,马明,14.59
3351686,6,Shanghai,1996,121.37265,31.3054,18912,14,2026/5/3 12:41,2026/5/3 12:41,121.36957,31.31677,2026/5/3 16:00,2026/5/3 16:00,121.37274,31.30549,503,13848264729,马明,1.99
511091,6,Shanghai,1996,121.37224,31.30597,18912,14,2026/5/15 15:59,2026/5/15 15:59,121.36958,31.31676,2026/5/15 16:37,2026/5/15 16:37,121.37218,31.30613,515,13848264729,马明,0.93
4296769,6,Shanghai,1996,121.37219,31.30485,18912,14,2026/5/9 11:23,2026/5/9 11:23,121.3695,31.3167,2026/5/9 15:33,2026/5/9 15:33,121.36967,31.31673,509,13848264729,马明,11.31
1026429,6,Shanghai,1996,121.37214,31.30468,18912,14,2026/5/15 12:12,2026/5/15 12:12,121.36958,31.31664,2026/5/15 21:01,2026/5/15 21:01,121.36944,31.31681,515,13848264729,马明,0.36
1182587,6,Shanghai,1996,121.37225,31.30598,18912,14,2026/5/9 10:33,2026/5/9 10:33,121.36952,31.3167,2026/5/9 18:49,2026/5/9 18:49,121.37213,31.30598,509,13848264729,马明,6.03
4030111,6,Shanghai,1996,121.37309,31.30555,18912,14,2026/5/8 11:47,2026/5/8 11:47,121.36952,31.31666,2026/5/8 13:35,2026/5/8 13:35,121.37301,31.30548,508,13848264729,马明,11.24
1014634,6,Shanghai,1996,121.37221,31.30475,18912,14,2026/5/10 10:18,2026/5/10 10:18,121.36955,31.31676,2026/5/10 13:35,2026/5/10 13:35,121.37221,31.30472,510,13848264729,马明,12.16
4398251,6,Shanghai,1996,121.37223,31.30545,18912,14,2026/5/2 9:05,2026/5/2 9:05,121.36943,31.31672,2026/5/2 14:05,2026/5/2 14:05,121.37229,31.30544,502,13848264729,马明,12.76
4279497,6,Shanghai,1996,121.37316,31.30507,18912,14,2026/5/5 7:56,2026/5/5 7:56,121.36956,31.31666,2026/5/5 12:30,2026/5/5 12:30,121.3731,31.30515,505,13848264729,马明,5.61
3773434,6,Shanghai,1996,121.37228,31.30602,18912,14,2026/5/11 15:38,2026/5/11 15:38,121.36954,31.31672,2026/5/11 19:51,2026/5/11 19:51,121.37221,31.30596,511,13848264729,马明,14.58
2302121,6,Shanghai,1996,121.37244,31.30578,18912,14,2026/5/4 12:16,2026/5/4 12:16,121.36958,31.31661,2026/5/4 20:26,2026/5/4 20:26,121.37241,31.3058,504,13848264729,马明,7.01
596894,6,Shanghai,1996,121.37254,31.30579,18912,14,2026/5/15 15:50,2026/5/15 15:50,121.36946,31.31667,2026/5/15 16:31,2026/5/15 16:31,121.37243,31.30597,515,13848264729,马明,1.41
2559891,6,Shanghai,1996,121.3725,31.30586,18912,14,2026/5/15 13:46,2026/5/15 13:46,121.3695,31.31679,2026/5/15 14:28,2026/5/15 14:28,121.37259,31.30598,515,13848264729,马明,0.82
4252749,6,Shanghai,1996,121.37264,31.30538,18912,14,2026/5/2 9:05,2026/5/2 9:05,121.36941,31.3167,2026/5/2 13:51,2026/5/2 13:51,121.37271,31.30543,502,13848264729,马明,1.12
3070796,6,Shanghai,2865,121.37296,31.30457,18912,14,2026/5/2 9:05,2026/5/2 9:05,121.36942,31.31667,2026/5/2 14:05,2026/5/2 14:05,121.37296,31.30449,502,13872839591,张军,4.04
458553,6,Shanghai,2986,121.38899,31.30652,20329,1,2026/5/6 15:28,2026/5/6 15:28,121.36949,31.31666,2026/5/6 16:59,2026/5/6 16:59,121.38903,31.30657,506,13859509247,黄勇,11.9
2291765,6,Shanghai,3356,121.38881,31.30588,20329,1,2026/5/8 10:36,2026/5/8 10:36,121.36956,31.31671,2026/5/8 19:06,2026/5/8 19:06,121.36948,31.31674,508,13895170863,赵平,7.75
74778,6,Shanghai,3356,121.38896,31.3058,20329,1,2026/5/11 15:35,2026/5/11 15:35,121.36944,31.31665,2026/5/11 18:38,2026/5/11 18:38,121.38894,31.30576,511,13895170863,赵平,5.15
3412561,6,Shanghai,3356,121.38912,31.30744,20329,1,2026/5/15 12:20,2026/5/15 12:20,121.36947,31.31667,2026/5/15 12:47,2026/5/15 12:47,121.38783,31.30596,515,13895170863,赵平,3.5
2385857,6,Shanghai,1996,121.39738,31.29229,20787,14,2026/5/4 12:46,2026/5/4 12:46,121.36942,31.31665,2026/5/4 16:57,2026/5/4 16:57,121.39741,31.29227,504,13848264729,马明,3.66
99777,6,Shanghai,4623,121.38479,31.30989,20950,1,2026/5/11 12:12,2026/5/11 12:12,121.36947,31.31665,2026/5/11 12:37,2026/5/11 12:37,121.38333,31.31083,511,13889595863,徐浩,4.4
1634267,6,Shanghai,4623,121.38489,31.30973,20950,1,2026/5/10 13:09,2026/5/10 13:09,121.36953,31.31674,2026/5/10 13:52,2026/5/10 13:52,121.3815,31.31426,510,13889595863,徐浩,5.22
210349,6,Shanghai,4623,121.38475,31.30984,20950,1,2026/5/8 17:35,2026/5/8 17:35,121.36948,31.3167,2026/5/8 18:08,2026/5/8 18:08,121.37089,31.31691,508,13889595863,徐浩,12.47
2187137,6,Shanghai,2592,121.36949,31.31686,21421,14,2026/5/7 8:50,2026/5/7 8:50,121.36945,31.31674,2026/5/7 9:36,2026/5/7 9:36,121.36942,31.31697,507,13827610357,张浩,9.76
519914,6,Shanghai,2592,121.3904,31.30473,26657,1,2026/5/15 16:53,2026/5/15 16:53,121.36955,31.31673,2026/5/15 20:24,2026/5/15 20:24,121.36931,31.31666,515,13827610357,张浩,5.62
4372397,6,Shanghai,2865,121.39031,31.30462,26657,1,2026/5/15 16:43,2026/5/15 16:43,121.36944,31.31674,2026/5/15 21:25,2026/5/15 21:25,121.36946,31.31674,515,13872839591,张军,11.3
13425,6,Shanghai,3356,121.39066,31.3046,26657,1,2026/5/5 7:57,2026/5/5 7:57,121.36941,31.31665,2026/5/5 15:36,2026/5/5 15:36,121.39061,31.30459,505,13895170863,赵平,2.97
1914984,6,Shanghai,3356,121.38863,31.30529,26657,1,2026/5/3 10:01,2026/5/3 10:01,121.3695,31.3167,2026/5/3 16:15,2026/5/3 16:15,121.38862,31.30518,503,13895170863,赵平,14.13
2185758,6,Shanghai,3356,121.39226,31.30454,26657,1,2026/5/11 9:05,2026/5/11 9:05,121.36948,31.31669,2026/5/11 14:47,2026/5/11 14:47,121.39227,31.30464,511,13895170863,赵平,11.85
2252391,6,Shanghai,3356,121.3904,31.30478,26657,1,2026/5/6 10:05,2026/5/6 10:05,121.36951,31.31671,2026/5/6 16:59,2026/5/6 16:59,121.39046,31.30468,506,13895170863,赵平,3.23
3076901,6,Shanghai,3356,121.3904,31.30473,26657,1,2026/5/8 10:25,2026/5/8 10:25,121.36941,31.31668,2026/5/8 17:12,2026/5/8 17:12,121.3904,31.3047,508,13895170863,赵平,8.72
2934478,6,Shanghai,3356,121.39121,31.30473,26657,1,2026/5/2 8:47,2026/5/2 8:47,121.36952,31.3167,2026/5/2 11:23,2026/5/2 11:23,121.39119,31.30477,502,13895170863,赵平,13.87
3479748,6,Shanghai,3356,121.39013,31.3044,26657,1,2026/5/9 9:00,2026/5/9 9:00,121.36956,31.31667,2026/5/9 10:50,2026/5/9 10:50,121.39025,31.30441,509,13895170863,赵平,3.17
1593691,6,Shanghai,3356,121.39016,31.3044,26657,1,2026/5/4 9:53,2026/5/4 9:53,121.36952,31.31669,2026/5/4 16:00,2026/5/4 16:00,121.39012,31.30432,504,13895170863,赵平,14.99
4395594,6,Shanghai,3356,121.3901,31.30428,26657,1,2026/5/1 8:42,2026/5/1 8:42,121.36952,31.31667,2026/5/1 16:11,2026/5/1 16:11,121.39013,31.30426,501,13895170863,赵平,10.46
4202362,6,Shanghai,3356,121.39035,31.30478,26657,1,2026/5/7 8:12,2026/5/7 8:12,121.36955,31.31666,2026/5/7 11:14,2026/5/7 11:14,121.39048,31.30468,507,13895170863,赵平,13.19
737307,6,Shanghai,4623,121.38987,31.3049,26657,1,2026/5/15 21:12,2026/5/15 21:12,121.3695,31.31663,2026/5/15 21:22,2026/5/15 21:22,121.36969,31.31674,515,13889595863,徐浩,5.96
2818330,6,Shanghai,4623,121.39124,31.30436,26657,1,2026/5/15 17:07,2026/5/15 17:07,121.36958,31.31669,2026/5/15 17:57,2026/5/15 17:57,121.36948,31.31679,515,13889595863,徐浩,0.32
113400,6,Shanghai,1996,121.37432,31.309,27840,1,2026/5/7 8:30,2026/5/7 8:30,121.36945,31.31677,2026/5/7 12:15,2026/5/7 12:15,121.37443,31.30908,507,13848264729,马明,10.85
3308215,6,Shanghai,1996,121.37303,31.31066,27840,1,2026/5/8 11:01,2026/5/8 11:01,121.36942,31.31667,2026/5/8 12:14,2026/5/8 12:14,121.37307,31.31075,508,13848264729,马明,2.3
86443,6,Shanghai,1996,121.37267,31.30952,27840,1,2026/5/9 9:54,2026/5/9 9:54,121.36943,31.3167,2026/5/9 12:37,2026/5/9 12:37,121.37266,31.30957,509,13848264729,马明,2.04
293097,6,Shanghai,1996,121.3748,31.3135,27840,1,2026/5/10 14:32,2026/5/10 14:32,121.36941,31.31676,2026/5/10 15:37,2026/5/10 15:37,121.37486,31.31356,510,13848264729,马明,7.68
2306863,6,Shanghai,1996,121.37538,31.31401,27840,1,2026/5/8 11:44,2026/5/8 11:44,121.36958,31.31673,2026/5/8 12:57,2026/5/8 12:57,121.37541,31.31403,508,13848264729,马明,0.84
660545,6,Shanghai,1996,121.37437,31.31347,27840,1,2026/5/1 8:56,2026/5/1 8:56,121.3695,31.31675,2026/5/1 14:02,2026/5/1 14:02,121.37434,31.31334,501,13848264729,马明,1.08
1546155,6,Shanghai,1996,121.3749,31.31143,27840,1,2026/5/11 9:50,2026/5/11 9:50,121.36941,31.31661,2026/5/11 19:18,2026/5/11 19:18,121.37482,31.31134,511,13848264729,马明,0.11
874868,6,Shanghai,1996,121.37491,31.31222,27840,1,2026/5/9 9:49,2026/5/9 9:49,121.36948,31.31673,2026/5/9 20:16,2026/5/9 20:16,121.37486,31.31225,509,13848264729,马明,1.84
1883165,6,Shanghai,1996,121.37397,31.31187,27840,1,2026/5/3 11:21,2026/5/3 11:21,121.36944,31.31668,2026/5/3 14:44,2026/5/3 14:44,121.37389,31.31193,503,13848264729,马明,1.49
358907,6,Shanghai,1996,121.37209,31.3113,27840,1,2026/5/10 9:28,2026/5/10 9:28,121.36953,31.3167,2026/5/10 10:22,2026/5/10 10:22,121.37208,31.31131,510,13848264729,马明,8.75
725227,6,Shanghai,1996,121.37416,31.31099,27840,1,2026/5/3 11:24,2026/5/3 11:24,121.36951,31.31665,2026/5/3 14:28,2026/5/3 14:28,121.37411,31.31108,503,13848264729,马明,0.87
2081392,6,Shanghai,1996,121.37497,31.31173,27840,1,2026/5/7 8:25,2026/5/7 8:25,121.36946,31.31674,2026/5/7 14:20,2026/5/7 14:20,121.37486,31.31175,507,13848264729,马明,1.14
2120617,6,Shanghai,1996,121.37458,31.31069,27840,1,2026/5/7 11:00,2026/5/7 11:00,121.36946,31.31679,2026/5/7 12:26,2026/5/7 12:26,121.37466,31.31069,507,13848264729,马明,11.38
619629,6,Shanghai,1996,121.37438,31.31105,27840,1,2026/5/8 15:27,2026/5/8 15:27,121.36957,31.31664,2026/5/8 19:00,2026/5/8 19:00,121.37429,31.31091,508,13848264729,马明,6.13
3478877,6,Shanghai,1996,121.37591,31.30931,27840,1,2026/5/11 9:52,2026/5/11 9:52,121.36946,31.31677,2026/5/11 11:30,2026/5/11 11:30,121.37601,31.3093,511,13848264729,马明,6.2
340010,6,Shanghai,1996,121.37582,31.31122,27840,1,2026/5/15 17:29,2026/5/15 17:29,121.36942,31.31668,2026/5/15 20:50,2026/5/15 20:50,121.36968,31.31675,515,13848264729,马明,1.46
632966,6,Shanghai,1996,121.37236,31.30991,27840,1,2026/5/15 13:03,2026/5/15 13:03,121.36941,31.31669,2026/5/15 20:56,2026/5/15 20:56,121.36962,31.31673,515,13848264729,马明,6.84
2437138,6,Shanghai,1996,121.37241,31.31035,27840,1,2026/5/2 8:58,2026/5/2 8:58,121.36946,31.31664,2026/5/2 13:17,2026/5/2 13:17,121.37238,31.31049,502,13848264729,马明,2.54
2746006,6,Shanghai,1996,121.37381,31.30946,27840,1,2026/5/4 10:23,2026/5/4 10:23,121.36945,31.31666,2026/5/4 23:13,2026/5/4 23:13,121.36945,31.3168,504,13848264729,马明,0.71
2919744,6,Shanghai,1996,121.37432,31.31086,27840,1,2026/5/6 10:52,2026/5/6 10:52,121.3695,31.3167,2026/5/6 17:06,2026/5/6 17:06,121.37438,31.31081,506,13848264729,马明,12.24
1524715,6,Shanghai,1996,121.37325,31.30885,27840,1,2026/5/10 14:38,2026/5/10 14:38,121.36942,31.31661,2026/5/10 18:15,2026/5/10 18:15,121.37317,31.30889,510,13848264729,马明,2.45
2309827,6,Shanghai,1996,121.37491,31.31172,27840,1,2026/5/4 11:22,2026/5/4 11:22,121.36944,31.31677,2026/5/4 14:55,2026/5/4 14:55,121.37484,31.31163,504,13848264729,马明,7.66
726047,6,Shanghai,1996,121.37551,31.31393,27840,1,2026/5/4 11:22,2026/5/4 11:22,121.36945,31.31664,2026/5/4 12:57,2026/5/4 12:57,121.3756,31.31404,504,13848264729,马明,10.2
244669,6,Shanghai,1996,121.37302,31.309,27840,1,2026/5/15 19:35,2026/5/15 19:35,121.36957,31.31678,2026/5/15 20:03,2026/5/15 20:03,121.36951,31.31684,515,13848264729,马明,3.23
2949420,6,Shanghai,1996,121.37535,31.31102,27840,1,2026/5/11 18:41,2026/5/11 18:41,121.36959,31.31671,2026/5/11 20:09,2026/5/11 20:09,121.36942,31.31695,511,13848264729,马明,4.02
1164850,6,Shanghai,1996,121.3751,31.31035,27840,1,2026/5/11 9:16,2026/5/11 9:16,121.36941,31.31669,2026/5/11 11:11,2026/5/11 11:11,121.3751,31.31035,511,13848264729,马明,11.85
1857248,6,Shanghai,1996,121.37188,31.31128,27840,1,2026/5/10 9:30,2026/5/10 9:30,121.36944,31.31679,2026/5/10 23:16,2026/5/10 23:16,121.3695,31.31679,510,13848264729,马明,9.55
2678628,6,Shanghai,1996,121.3741,31.31372,27840,1,2026/5/4 12:18,2026/5/4 12:18,121.36945,31.31679,2026/5/4 14:18,2026/5/4 14:18,121.37418,31.31371,504,13848264729,马明,7.19
39797,6,Shanghai,1996,121.37494,31.30887,27840,1,2026/5/4 10:51,2026/5/4 10:51,121.36943,31.31663,2026/5/4 14:42,2026/5/4 14:42,121.37495,31.30885,504,13848264729,马明,4.89
3113945,6,Shanghai,1996,121.37481,31.30897,27840,1,2026/5/9 9:49,2026/5/9 9:49,121.36948,31.31671,2026/5/9 12:01,2026/5/9 12:01,121.37498,31.30897,509,13848264729,马明,10.95
1638601,6,Shanghai,1996,121.37551,31.31068,27840,1,2026/5/4 10:23,2026/5/4 10:23,121.3695,31.31664,2026/5/4 15:30,2026/5/4 15:30,121.37551,31.31076,504,13848264729,马明,1.18
2937863,6,Shanghai,1996,121.37329,31.30893,27840,1,2026/5/5 11:40,2026/5/5 11:40,121.36942,31.31678,2026/5/5 13:43,2026/5/5 13:43,121.37326,31.30881,505,13848264729,马明,5.11
1812306,6,Shanghai,1996,121.37485,31.31163,27840,1,2026/5/2 8:57,2026/5/2 8:57,121.36955,31.3167,2026/5/2 13:30,2026/5/2 13:30,121.37484,31.31169,502,13848264729,马明,1.63
1165077,6,Shanghai,1996,121.37591,31.3107,27840,1,2026/5/3 11:31,2026/5/3 11:31,121.36946,31.31674,2026/5/3 14:57,2026/5/3 14:57,121.37584,31.31069,503,13848264729,马明,13.56
3941400,6,Shanghai,1996,121.3736,31.31015,27840,1,2026/5/3 11:23,2026/5/3 11:23,121.36948,31.31667,2026/5/3 18:25,2026/5/3 18:25,121.37359,31.3101,503,13848264729,马明,1.59
2328783,6,Shanghai,1996,121.37189,31.3112,27840,1,2026/5/11 15:36,2026/5/11 15:36,121.36949,31.31676,2026/5/11 20:03,2026/5/11 20:03,121.37184,31.31125,511,13848264729,马明,0.79
1022217,6,Shanghai,1996,121.37493,31.31194,27840,1,2026/5/5 7:56,2026/5/5 7:56,121.36954,31.31661,2026/5/5 10:46,2026/5/5 10:46,121.37489,31.31186,505,13848264729,马明,7.09
2524167,6,Shanghai,1996,121.37353,31.30945,27840,1,2026/5/6 10:44,2026/5/6 10:44,121.36954,31.31674,2026/5/6 17:48,2026/5/6 17:48,121.37363,31.30941,506,13848264729,马明,13.72
3385348,6,Shanghai,1996,121.37434,31.31065,27840,1,2026/5/10 10:14,2026/5/10 10:14,121.36946,31.31662,2026/5/10 15:53,2026/5/10 15:53,121.3744,31.31053,510,13848264729,马明,1.88
553152,6,Shanghai,1996,121.37575,31.31229,27840,1,2026/5/11 15:35,2026/5/11 15:35,121.3695,31.31679,2026/5/11 17:15,2026/5/11 17:15,121.37581,31.3122,511,13848264729,马明,8.45
4361271,6,Shanghai,1996,121.37424,31.31081,27840,1,2026/5/15 17:33,2026/5/15 17:33,121.36958,31.31677,2026/5/15 20:12,2026/5/15 20:12,121.36959,31.3168,515,13848264729,马明,4.16
4386994,6,Shanghai,1996,121.37588,31.31358,27840,1,2026/5/4 15:11,2026/5/4 15:11,121.36945,31.31674,2026/5/4 19:03,2026/5/4 19:03,121.37574,31.31348,504,13848264729,马明,11.39
495380,6,Shanghai,1996,121.37397,31.31198,27840,1,2026/5/3 11:20,2026/5/3 11:20,121.36952,31.31669,2026/5/3 14:37,2026/5/3 14:37,121.37396,31.31187,503,13848264729,马明,0.37
1991283,6,Shanghai,1996,121.3727,31.31053,27840,1,2026/5/8 10:17,2026/5/8 10:17,121.36949,31.3167,2026/5/8 11:47,2026/5/8 11:47,121.37279,31.3106,508,13848264729,马明,2.74
2310331,6,Shanghai,1996,121.37546,31.31391,27840,1,2026/5/6 10:52,2026/5/6 10:52,121.36956,31.31679,2026/5/6 20:02,2026/5/6 20:02,121.37555,31.31397,506,13848264729,马明,3.21
2890084,6,Shanghai,1996,121.37367,31.31007,27840,1,2026/5/4 10:56,2026/5/4 10:56,121.36952,31.31667,2026/5/4 12:02,2026/5/4 12:02,121.37365,31.3101,504,13848264729,马明,0.74
905816,6,Shanghai,2865,121.37416,31.31173,27840,1,2026/5/5 11:35,2026/5/5 11:35,121.36951,31.31663,2026/5/5 12:41,2026/5/5 12:41,121.37418,31.31177,505,13872839591,张军,8.93
4030678,6,Shanghai,2592,121.38407,31.30759,32298,1,2026/5/4 14:01,2026/5/4 14:01,121.36952,31.31661,2026/5/4 15:38,2026/5/4 15:38,121.36955,31.31662,504,13827610357,张浩,0.31
54177,6,Shanghai,2592,121.38382,31.30682,32298,1,2026/5/4 14:02,2026/5/4 14:02,121.36958,31.31677,2026/5/4 20:20,2026/5/4 20:20,121.36933,31.31657,504,13827610357,张浩,10.77
1311625,6,Shanghai,2986,121.38379,31.30734,32298,1,2026/5/2 19:53,2026/5/2 19:53,121.36954,31.31675,2026/5/2 19:53,2026/5/2 19:53,121.36939,31.31672,502,13859509247,黄勇,0.71
917352,6,Shanghai,2986,121.38398,31.30767,32298,1,2026/5/2 9:22,2026/5/2 9:22,121.36949,31.3167,2026/5/2 17:48,2026/5/2 17:48,121.3695,31.31698,502,13859509247,黄勇,7.22
2162318,6,Shanghai,3356,121.38362,31.30763,32298,1,2026/5/2 9:21,2026/5/2 9:21,121.36959,31.3167,2026/5/2 9:48,2026/5/2 9:48,121.38481,31.30801,502,13895170863,赵平,2.97
3017604,6,Shanghai,3356,121.38374,31.30728,32298,1,2026/5/1 9:11,2026/5/1 9:11,121.3695,31.3167,2026/5/1 17:49,2026/5/1 17:49,121.36949,31.31666,501,13895170863,赵平,10.29
1457668,6,Shanghai,3356,121.38388,31.30731,32298,1,2026/5/15 14:06,2026/5/15 14:06,121.36942,31.31677,2026/5/15 14:34,2026/5/15 14:34,121.38365,31.3079,515,13895170863,赵平,11.56
3881181,6,Shanghai,2986,121.39214,31.3072,33414,3,2026/5/6 16:05,2026/5/6 16:05,121.36954,31.31667,2026/5/6 19:53,2026/5/6 19:53,121.36965,31.31685,506,13859509247,黄勇,0.57
3691542,6,Shanghai,3356,121.39283,31.30672,33414,3,2026/5/7 8:14,2026/5/7 8:14,121.36947,31.31663,2026/5/7 8:38,2026/5/7 8:38,121.39153,31.30787,507,13895170863,赵平,6.97
1610940,6,Shanghai,2865,121.37388,31.31655,33859,1,2026/5/11 15:52,2026/5/11 15:52,121.36955,31.31674,2026/5/11 17:46,2026/5/11 17:46,121.37396,31.31651,511,13872839591,张军,11.92
3984536,6,Shanghai,2865,121.37091,31.32197,37827,1,2026/5/2 8:46,2026/5/2 8:46,121.36947,31.3167,2026/5/2 14:25,2026/5/2 14:25,121.37091,31.32195,502,13872839591,张军,1.5
1480595,6,Shanghai,2865,121.37083,31.32251,37827,1,2026/5/10 10:38,2026/5/10 10:38,121.36953,31.31664,2026/5/10 15:24,2026/5/10 15:24,121.37096,31.32261,510,13872839591,张军,14.02
1409065,6,Shanghai,2865,121.3709,31.32268,37827,1,2026/5/6 15:08,2026/5/6 15:08,121.36948,31.31672,2026/5/6 20:31,2026/5/6 20:31,121.37087,31.32264,506,13872839591,张军,14.4
3927548,6,Shanghai,2865,121.37088,31.32259,37827,1,2026/5/3 10:52,2026/5/3 10:52,121.36944,31.31666,2026/5/3 11:30,2026/5/3 11:30,121.37084,31.3226,503,13872839591,张军,3.46
1484085,6,Shanghai,2865,121.37084,31.32252,37827,1,2026/5/3 10:45,2026/5/3 10:45,121.36944,31.31665,2026/5/3 11:52,2026/5/3 11:52,121.3709,31.32262,503,13872839591,张军,6.42
1044887,6,Shanghai,2865,121.37101,31.32195,37827,1,2026/5/8 11:18,2026/5/8 11:18,121.36953,31.31671,2026/5/8 17:59,2026/5/8 17:59,121.37109,31.322,508,13872839591,张军,3.54
4318568,6,Shanghai,2865,121.37094,31.32198,37827,1,2026/5/11 9:27,2026/5/11 9:27,121.36951,31.31677,2026/5/11 14:11,2026/5/11 14:11,121.37106,31.32198,511,13872839591,张军,0.51
938715,6,Shanghai,2865,121.37085,31.32269,37827,1,2026/5/6 11:11,2026/5/6 11:11,121.36946,31.31672,2026/5/6 17:48,2026/5/6 17:48,121.37086,31.32258,506,13872839591,张军,6.0
2903474,6,Shanghai,2865,121.37095,31.322,37827,1,2026/5/8 15:40,2026/5/8 15:40,121.3695,31.31661,2026/5/8 17:07,2026/5/8 17:07,121.37103,31.32199,508,13872839591,张军,1.42
1381599,6,Shanghai,2865,121.37153,31.32122,37827,1,2026/5/4 10:28,2026/5/4 10:28,121.36942,31.31665,2026/5/4 13:13,2026/5/4 13:13,121.37155,31.32124,504,13872839591,张军,10.28
2968145,6,Shanghai,2865,121.37072,31.32136,37827,1,2026/5/8 11:16,2026/5/8 11:16,121.36947,31.31668,2026/5/8 17:33,2026/5/8 17:33,121.37089,31.3214,508,13872839591,张军,7.25
1826745,6,Shanghai,2865,121.371,31.32206,37827,1,2026/5/8 11:21,2026/5/8 11:21,121.36941,31.31678,2026/5/8 20:41,2026/5/8 20:41,121.36956,31.31693,508,13872839591,张军,10.55
4096273,6,Shanghai,2865,121.37083,31.32256,37827,1,2026/5/4 15:17,2026/5/4 15:17,121.36957,31.31668,2026/5/4 19:23,2026/5/4 19:23,121.37084,31.32261,504,13872839591,张军,14.02
2253247,6,Shanghai,2865,121.37086,31.32252,37827,1,2026/5/4 10:28,2026/5/4 10:28,121.36942,31.31676,2026/5/4 12:02,2026/5/4 12:02,121.37082,31.32269,504,13872839591,张军,0.69
386652,6,Shanghai,2865,121.371,31.32202,37827,1,2026/5/8 11:20,2026/5/8 11:20,121.36942,31.31664,2026/5/8 19:21,2026/5/8 19:21,121.37098,31.32209,508,13872839591,张军,4.11
76371,6,Shanghai,2865,121.37136,31.32256,37827,1,2026/5/11 15:41,2026/5/11 15:41,121.36954,31.31669,2026/5/11 18:47,2026/5/11 18:47,121.37127,31.32248,511,13872839591,张军,1.44
1066911,6,Shanghai,2865,121.37089,31.32268,37827,1,2026/5/3 18:24,2026/5/3 18:24,121.36952,31.31666,2026/5/3 19:10,2026/5/3 19:10,121.36924,31.31682,503,13872839591,张军,8.16
3783590,6,Shanghai,2865,121.37085,31.32263,37827,1,2026/5/9 9:51,2026/5/9 9:51,121.3695,31.31665,2026/5/9 18:49,2026/5/9 18:49,121.37092,31.32255,509,13872839591,张军,1.01
333600,6,Shanghai,2986,121.37136,31.32137,37827,1,2026/5/11 9:38,2026/5/11 9:38,121.36958,31.31665,2026/5/11 14:11,2026/5/11 14:11,121.37125,31.32132,511,13859509247,黄勇,9.61
2994625,6,Shanghai,2592,121.39235,31.32109,39224,14,2026/5/8 13:24,2026/5/8 13:24,121.3695,31.3167,2026/5/8 13:58,2026/5/8 13:58,121.36952,31.31659,508,13827610357,张浩,3.68
117246,6,Shanghai,2592,121.39065,31.32299,41557,1,2026/5/3 12:45,2026/5/3 12:45,121.36956,31.31665,2026/5/3 18:39,2026/5/3 18:39,121.3694,31.31676,503,13827610357,张浩,7.11
3260912,6,Shanghai,2592,121.39077,31.32342,41557,1,2026/5/1 9:29,2026/5/1 9:29,121.36945,31.31665,2026/5/1 17:59,2026/5/1 17:59,121.36947,31.31678,501,13827610357,张浩,13.4
2244722,6,Shanghai,2592,121.39023,31.3236,41557,1,2026/5/6 16:56,2026/5/6 16:56,121.3695,31.31664,2026/5/6 20:04,2026/5/6 20:04,121.36938,31.31689,506,13827610357,张浩,10.86
3542500,6,Shanghai,2592,121.38981,31.32348,41557,1,2026/5/2 9:04,2026/5/2 9:04,121.3695,31.31667,2026/5/2 18:33,2026/5/2 18:33,121.36945,31.31685,502,13827610357,张浩,11.07
2581387,6,Shanghai,2592,121.38924,31.32397,41557,1,2026/5/7 8:52,2026/5/7 8:52,121.36949,31.31677,2026/5/7 21:55,2026/5/7 21:55,121.36939,31.31664,507,13827610357,张浩,10.42
